restaurant_name,restaurant_url,location,price_level,cuisine,michelin_distinction,raw_card_text,page_number
Odre,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/odre," New York, NY, USA",$$,Korean,bib,"Odre | New York, NY, USA | $$ · Korean",3
Soothr,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/soothr," New York, NY, USA",$$,Thai,Selected Restaurants,"Reserve a table | Soothr | New York, NY, USA | $$ · Thai",3
Le B,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-b-1210894," New York, NY, USA",$$$$,French,Selected Restaurants,"Reserve a table | Le B | New York, NY, USA | $$$$ · French",3
Don Angie,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/don-angie," New York, NY, USA",$$$,Italian,Selected Restaurants,"Reserve a table | Don Angie | New York, NY, USA | $$$ · Italian",3
Kosaka,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kosaka," New York, NY, USA",$$$$,Japanese,One Star,"Reserve a table | Kosaka | New York, NY, USA | $$$$ · Japanese",3
Ishq,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ishq," New York, NY, USA",$$$,Indian,bib,"Ishq | New York, NY, USA | $$$ · Indian",3
Bangkok Supper Club,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bangkok-supper-club," New York, NY, USA",$$$,Thai,Selected Restaurants,"Bangkok Supper Club | New York, NY, USA | $$$ · Thai",3
Gage & Tollner,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/gage-tollner," Brooklyn, NY, USA",$$$,Steakhouse,Selected Restaurants,"Reserve a table | Gage & Tollner | Brooklyn, NY, USA | $$$ · Steakhouse",3
The Dining Room at The Guesthouse,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-dining-room-at-the-guesthouse," New York, NY, USA",$$$$,Contemporary,Selected Restaurants,"Reserve a table | The Dining Room at The Guesthouse | New York, NY, USA | $$$$ · Contemporary",3
Saint Julivert Fisherie,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/saint-julivert-fisherie," Brooklyn, NY, USA",$$$,Seafood,Selected Restaurants,"Saint Julivert Fisherie | Brooklyn, NY, USA | $$$ · Seafood",3
La Vara,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/la-vara," Brooklyn, NY, USA",$$,Spanish,Selected Restaurants,"Reserve a table | La Vara | Brooklyn, NY, USA | $$ · Spanish",3
Kanyakumari,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kanyakumari," New York, NY, USA",$$$,Indian,Selected Restaurants,"Kanyakumari | New York, NY, USA | $$$ · Indian",3
Casa Mono,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/casa-mono," New York, NY, USA",$$$,Spanish,One Star,"Reserve a table | Casa Mono | New York, NY, USA | $$$ · Spanish",3
La Dong,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/la-dong," New York, NY, USA",$$,Vietnamese,bib,"Reserve a table | La Dong | New York, NY, USA | $$ · Vietnamese",3
Kyma,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kyma," New York, NY, USA",$$$,Greek,Selected Restaurants,"Reserve a table | Kyma | New York, NY, USA | $$$ · Greek",3
Sal Tang's,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/sal-tang-s," Brooklyn, NY, USA",$$,Chinese Contemporary,bib,"Sal Tang's | Brooklyn, NY, USA | $$ · Chinese Contemporary",3
Portale,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/portale," New York, NY, USA",$$$,Italian,Selected Restaurants,"Reserve a table | Portale | New York, NY, USA | $$$ · Italian",3
Genesis House Restaurant,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/genesis-house-restaurant," New York, NY, USA",$$$,Korean,Selected Restaurants,"Genesis House Restaurant | New York, NY, USA | $$$ · Korean",3
abcV,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/abcv," New York, NY, USA",$$$,Vegetarian,Selected Restaurants,"Reserve a table | abcV | New York, NY, USA | $$$ · Vegetarian",3
Oceans,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/oceans," New York, NY, USA",$$$,Seafood,Selected Restaurants,"Reserve a table | Oceans | New York, NY, USA | $$$ · Seafood",3
Carlotto,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/carlotto," New York, NY, USA",$$$,Contemporary,Selected Restaurants,"Reserve a table | Carlotto | New York, NY, USA | $$$ · Contemporary",3
Oiji Mi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/oiji-mi," New York, NY, USA",$$$$,Korean,One Star,"Reserve a table | Oiji Mi | New York, NY, USA | $$$$ · Korean",3
bōm,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bom," New York, NY, USA",$$$$,Korean,One Star,"Reserve a table | bōm | New York, NY, USA | $$$$ · Korean",3
Gramercy Tavern,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gramercy-tavern," New York, NY, USA",$$$$,Contemporary,One Star,"Reserve a table | Gramercy Tavern | New York, NY, USA | $$$$ · Contemporary",3
Rezdôra,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/rezdora-osteria-emiliana," New York, NY, USA",$$$$,Italian,One Star,"Rezdôra | New York, NY, USA | $$$$ · Italian",3
Noda,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/noda," New York, NY, USA",$$$$,"Japanese | Reserve a table | odo | New York, NY, USA | $$$$ · Japanese | Massara | New York, NY, USA | $$$ · Italian | Reserve a table | Mile End | Brooklyn, NY, USA | $ · Deli | Cosme | New York, NY, USA | $$$$ · Mexican | Reserve a table | La Devozione: The Oval | New York, NY, USA | $$$$ · Italian | Untable | Brooklyn, NY, USA | $$ · Thai | Gus's Chop House | Brooklyn, NY, USA | $$$ · Steakhouse | Reserve a table | Crane Club | New York, NY, USA | $$$$ · Steakhouse | Reserve a table | Noz 17 | New York, NY, USA | $$$$ · Japanese | Reserve a table | Novitá | New York, NY, USA | $$$ · Italian | Reserve a table | Coqodaq | New York, NY, USA | $$ · Korean | Aska | Brooklyn, NY, USA | $$$$ · Scandinavian | Cote | New York, NY, USA | $$$$ · Korean | Reserve a table | Jua | New York, NY, USA | $$$$ · Korean | Reserve a table | Shota Omakase | Brooklyn, NY, USA | $$$$ · Japanese | La Tête d’Or | New York, NY, USA | $$$$ · Steakhouse | Reserve a table | Sunday in Brooklyn | Brooklyn, NY, USA | $$$ · American | Reserve a table | Eleven Madison Park | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Junoon | New York, NY, USA | $$$ · Indian | Reserve a table | Glin Thai Bistro | Brooklyn, NY, USA | $$$ · Thai | Reserve a table | Francie | Brooklyn, NY, USA | $$$$ · Contemporary | Reserve a table | Mesiba | Brooklyn, NY, USA | $$$ · Middle Eastern | Reserve a table | Meadowsweet | Brooklyn, NY, USA | $$$$ · Mediterranean Cuisine | Reserve a table | Upland | New York, NY, USA | $$$ · Mediterranean Cuisine | Reserve a table | Il Fiorista | New York, NY, USA | $$$ · Contemporary | Reserve a table | Peter Luger | Brooklyn, NY, USA | $$$$ · Steakhouse | Reserve a table | Café Kestrel | Brooklyn, NY, USA | $$$$ · Contemporary | Atoboy | New York, NY, USA | $$$$ · Korean | Reserve a table | Ulivo | New York, NY, USA | $$$ · Italian | Reserve a table | Café Carmellini | New York, NY, USA | $$$ · Mediterranean Cuisine | The Fifth Avenue Hotel | Reserve a table | Miss Ada | Brooklyn, NY, USA | $$ · Israeli | Red Hook Tavern | Brooklyn, NY, USA | $$$ · American | Reserve a table | Hungry Thirsty | Brooklyn, NY, USA | $$$ · Thai | Reserve a table | Markette | New York, NY, USA | $$$ · Contemporary | Mango Bay | Brooklyn, NY, USA | $$$ · Caribbean | Reserve a table | Atomix | New York, NY, USA | $$$$ · Korean | Reserve a table | Sailor | Brooklyn, NY, USA | $$$ · American | Norma Gastronomia Siciliana | New York, NY, USA | $$ · Italian | Reserve a table | Enso | Brooklyn, NY, USA | $$$$ · Japanese | Reserve a table | 6 Restaurant | Brooklyn, NY, USA | $$$$ · European | Theodora | Brooklyn, NY, USA | $$ · Mediterranean Cuisine | Laser Wolf | Brooklyn, NY, USA | $$$ · Middle Eastern | The Hoxton, Williamsburg | Reserve a table | HanGawi | New York, NY, USA | $$ · Korean | Reserve a table | The Four Horsemen | Brooklyn, NY, USA | $$$$ · American | Reserve a table | Joo Ok | New York, NY, USA | $$$$ · Korean | Reserve a table | Moono | New York, NY, USA | $$$ · Korean | Reserve a table | Hav & Mar | New York, NY, USA | $$$ · Ethiopian",One Star,"Reserve a table | Noda | New York, NY, USA | $$$$ · Japanese | Reserve a table | odo | New York, NY, USA | $$$$ · Japanese | Massara | New York, NY, USA | $$$ · Italian | Reserve a table | Mile End | Brooklyn, NY, USA | $ · Deli | Cosme | New York, NY, USA | $$$$ · Mexican | Reserve a table | La Devozione: The Oval | New York, NY, USA | $$$$ · Italian | Untable | Brooklyn, NY, USA | $$ · Thai | Gus's Chop House | Brooklyn, NY, USA | $$$ · Steakhouse | Reserve a table | Crane Club | New York, NY, USA | $$$$ · Steakhouse | Reserve a table | Noz 17 | New York, NY, USA | $$$$ · Japanese | Reserve a table | Novitá | New York, NY, USA | $$$ · Italian | Reserve a table | Coqodaq | New York, NY, USA | $$ · Korean | Aska | Brooklyn, NY, USA | $$$$ · Scandinavian | Cote | New York, NY, USA | $$$$ · Korean | Reserve a table | Jua | New York, NY, USA | $$$$ · Korean | Reserve a table | Shota Omakase | Brooklyn, NY, USA | $$$$ · Japanese | La Tête d’Or | New York, NY, USA | $$$$ · Steakhouse | Reserve a table | Sunday in Brooklyn | Brooklyn, NY, USA | $$$ · American | Reserve a table | Eleven Madison Park | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Junoon | New York, NY, USA | $$$ · Indian | Reserve a table | Glin Thai Bistro | Brooklyn, NY, USA | $$$ · Thai | Reserve a table | Francie | Brooklyn, NY, USA | $$$$ · Contemporary | Reserve a table | Mesiba | Brooklyn, NY, USA | $$$ · Middle Eastern | Reserve a table | Meadowsweet | Brooklyn, NY, USA | $$$$ · Mediterranean Cuisine | Reserve a table | Upland | New York, NY, USA | $$$ · Mediterranean Cuisine | Reserve a table | Il Fiorista | New York, NY, USA | $$$ · Contemporary | Reserve a table | Peter Luger | Brooklyn, NY, USA | $$$$ · Steakhouse | Reserve a table | Café Kestrel | Brooklyn, NY, USA | $$$$ · Contemporary | Atoboy | New York, NY, USA | $$$$ · Korean | Reserve a table | Ulivo | New York, NY, USA | $$$ · Italian | Reserve a table | Café Carmellini | New York, NY, USA | $$$ · Mediterranean Cuisine | The Fifth Avenue Hotel | Reserve a table | Miss Ada | Brooklyn, NY, USA | $$ · Israeli | Red Hook Tavern | Brooklyn, NY, USA | $$$ · American | Reserve a table | Hungry Thirsty | Brooklyn, NY, USA | $$$ · Thai | Reserve a table | Markette | New York, NY, USA | $$$ · Contemporary | Mango Bay | Brooklyn, NY, USA | $$$ · Caribbean | Reserve a table | Atomix | New York, NY, USA | $$$$ · Korean | Reserve a table | Sailor | Brooklyn, NY, USA | $$$ · American | Norma Gastronomia Siciliana | New York, NY, USA | $$ · Italian | Reserve a table | Enso | Brooklyn, NY, USA | $$$$ · Japanese | Reserve a table | 6 Restaurant | Brooklyn, NY, USA | $$$$ · European | Theodora | Brooklyn, NY, USA | $$ · Mediterranean Cuisine | Laser Wolf | Brooklyn, NY, USA | $$$ · Middle Eastern | The Hoxton, Williamsburg | Reserve a table | HanGawi | New York, NY, USA | $$ · Korean | Reserve a table | The Four Horsemen | Brooklyn, NY, USA | $$$$ · American | Reserve a table | Joo Ok | New York, NY, USA | $$$$ · Korean | Reserve a table | Moono | New York, NY, USA | $$$ · Korean | Reserve a table | Hav & Mar | New York, NY, USA | $$$ · Ethiopian",4
odo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/odo," New York, NY, USA",$$$$,Japanese,Two Stars,"Reserve a table | odo | New York, NY, USA | $$$$ · Japanese",4
Massara,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/massara," New York, NY, USA",$$$,Italian,Selected Restaurants,"Massara | New York, NY, USA | $$$ · Italian",4
Mile End,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/mile-end," Brooklyn, NY, USA",$,Deli,Selected Restaurants,"Reserve a table | Mile End | Brooklyn, NY, USA | $ · Deli",4
Cosme,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cosme," New York, NY, USA",$$$$,Mexican,Selected Restaurants,"Cosme | New York, NY, USA | $$$$ · Mexican",4
La Devozione: The Oval,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/la-devozione-the-oval," New York, NY, USA",$$$$,Italian,Selected Restaurants,"Reserve a table | La Devozione: The Oval | New York, NY, USA | $$$$ · Italian",4
Untable,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/untable," Brooklyn, NY, USA",$$,Thai,bib,"Untable | Brooklyn, NY, USA | $$ · Thai",4
Gus's Chop House,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/gus-s-chop-house," Brooklyn, NY, USA",$$$,Steakhouse,Selected Restaurants,"Gus's Chop House | Brooklyn, NY, USA | $$$ · Steakhouse",4
Crane Club,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/crane-club," New York, NY, USA",$$$$,Steakhouse,Selected Restaurants,"Reserve a table | Crane Club | New York, NY, USA | $$$$ · Steakhouse",4
Noz 17,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/noz17," New York, NY, USA",$$$$,Japanese,One Star,"Reserve a table | Noz 17 | New York, NY, USA | $$$$ · Japanese",4
Novitá,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/novita," New York, NY, USA",$$$,Italian,Selected Restaurants,"Reserve a table | Novitá | New York, NY, USA | $$$ · Italian",4
Coqodaq,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/coqodaq," New York, NY, USA",$$,Korean,bib,"Reserve a table | Coqodaq | New York, NY, USA | $$ · Korean",4
Aska,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/aska," Brooklyn, NY, USA",$$$$,Scandinavian,Two Stars,"Aska | Brooklyn, NY, USA | $$$$ · Scandinavian",4
Cote,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cote," New York, NY, USA",$$$$,Korean,One Star,"Cote | New York, NY, USA | $$$$ · Korean",4
Jua,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jua," New York, NY, USA",$$$$,Korean,One Star,"Reserve a table | Jua | New York, NY, USA | $$$$ · Korean",4
Shota Omakase,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/shota-omakase," Brooklyn, NY, USA",$$$$,Japanese,One Star,"Reserve a table | Shota Omakase | Brooklyn, NY, USA | $$$$ · Japanese",4
La Tête d’Or,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/la-tete-d-or," New York, NY, USA",$$$$,Steakhouse,Selected Restaurants,"La Tête d’Or | New York, NY, USA | $$$$ · Steakhouse",4
Sunday in Brooklyn,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/sunday-in-brooklyn," Brooklyn, NY, USA",$$$,American,Selected Restaurants,"Reserve a table | Sunday in Brooklyn | Brooklyn, NY, USA | $$$ · American",4
Eleven Madison Park,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/eleven-madison-park," New York, NY, USA",$$$$,Contemporary,Three Stars,"Reserve a table | Eleven Madison Park | New York, NY, USA | $$$$ · Contemporary",4
Junoon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/junoon," New York, NY, USA",$$$,Indian,Selected Restaurants,"Reserve a table | Junoon | New York, NY, USA | $$$ · Indian",4
Glin Thai Bistro,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/glin-thai-bistro," Brooklyn, NY, USA",$$$,Thai,Selected Restaurants,"Reserve a table | Glin Thai Bistro | Brooklyn, NY, USA | $$$ · Thai",4
Francie,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/francie," Brooklyn, NY, USA",$$$$,Contemporary,One Star,"Reserve a table | Francie | Brooklyn, NY, USA | $$$$ · Contemporary",4
Mesiba,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/mesiba," Brooklyn, NY, USA",$$$,Middle Eastern,Selected Restaurants,"Reserve a table | Mesiba | Brooklyn, NY, USA | $$$ · Middle Eastern",4
Meadowsweet,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/meadowsweet," Brooklyn, NY, USA",$$$$,Mediterranean Cuisine,Selected Restaurants,"Reserve a table | Meadowsweet | Brooklyn, NY, USA | $$$$ · Mediterranean Cuisine",4
Upland,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/upland," New York, NY, USA",$$$,Mediterranean Cuisine,Selected Restaurants,"Reserve a table | Upland | New York, NY, USA | $$$ · Mediterranean Cuisine",4
Il Fiorista,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/il-fiorista," New York, NY, USA",$$$,Contemporary,Selected Restaurants,"Reserve a table | Il Fiorista | New York, NY, USA | $$$ · Contemporary",4
Peter Luger,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/peter-luger," Brooklyn, NY, USA",$$$$,Steakhouse,Selected Restaurants,"Reserve a table | Peter Luger | Brooklyn, NY, USA | $$$$ · Steakhouse",4
Café Kestrel,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/cafe-kestrel," Brooklyn, NY, USA",$$$$,Contemporary,Selected Restaurants,"Reserve a table | Café Kestrel | Brooklyn, NY, USA | $$$$ · Contemporary",4
Atoboy,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atoboy," New York, NY, USA",$$$$,Korean,Selected Restaurants,"Atoboy | New York, NY, USA | $$$$ · Korean",4
Ulivo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ulivo," New York, NY, USA",$$$,Italian,Selected Restaurants,"Reserve a table | Ulivo | New York, NY, USA | $$$ · Italian",4
Café Carmellini,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-carmellini," New York, NY, USA",$$$,Mediterranean Cuisine | The Fifth Avenue Hotel,Selected Restaurants,"Reserve a table | Café Carmellini | New York, NY, USA | $$$ · Mediterranean Cuisine | The Fifth Avenue Hotel",4
Miss Ada,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/miss-ada," Brooklyn, NY, USA",$$,Israeli,bib,"Reserve a table | Miss Ada | Brooklyn, NY, USA | $$ · Israeli",4
Red Hook Tavern,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/red-hook-tavern," Brooklyn, NY, USA",$$$,American,Selected Restaurants,"Red Hook Tavern | Brooklyn, NY, USA | $$$ · American",4
Hungry Thirsty,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/hungry-thirsty," Brooklyn, NY, USA",$$$,Thai,Selected Restaurants,"Reserve a table | Hungry Thirsty | Brooklyn, NY, USA | $$$ · Thai",4
Markette,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/markette," New York, NY, USA",$$$,Contemporary,Selected Restaurants,"Reserve a table | Markette | New York, NY, USA | $$$ · Contemporary",4
Mango Bay,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/mango-bay," Brooklyn, NY, USA",$$$,Caribbean,Selected Restaurants,"Mango Bay | Brooklyn, NY, USA | $$$ · Caribbean",4
Atomix,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atomix," New York, NY, USA",$$$$,Korean,Two Stars,"Reserve a table | Atomix | New York, NY, USA | $$$$ · Korean",4
Sailor,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/sailor," Brooklyn, NY, USA",$$$,American,Selected Restaurants,"Reserve a table | Sailor | Brooklyn, NY, USA | $$$ · American",4
Norma Gastronomia Siciliana,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/norma-gastronomia-siciliana," New York, NY, USA",$$,Italian,bib,"Norma Gastronomia Siciliana | New York, NY, USA | $$ · Italian",4
Enso,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/enso-1211186," Brooklyn, NY, USA",$$$$,Japanese,Selected Restaurants,"Reserve a table | Enso | Brooklyn, NY, USA | $$$$ · Japanese",4
6 Restaurant,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/6-restaurant," Brooklyn, NY, USA",$$$$,European,Selected Restaurants,"Reserve a table | 6 Restaurant | Brooklyn, NY, USA | $$$$ · European",4
Theodora,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/theodora," Brooklyn, NY, USA",$$,Mediterranean Cuisine,Selected Restaurants,"Theodora | Brooklyn, NY, USA | $$ · Mediterranean Cuisine",4
Laser Wolf,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/laser-wolf," Brooklyn, NY, USA",$$$,"Middle Eastern | The Hoxton, Williamsburg",Selected Restaurants,"Laser Wolf | Brooklyn, NY, USA | $$$ · Middle Eastern | The Hoxton, Williamsburg",4
HanGawi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hangawi," New York, NY, USA",$$,Korean,bib,"Reserve a table | HanGawi | New York, NY, USA | $$ · Korean",4
The Four Horsemen,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/the-four-horsemen," Brooklyn, NY, USA",$$$$,American,One Star,"Reserve a table | The Four Horsemen | Brooklyn, NY, USA | $$$$ · American",4
Joo Ok,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/joo-ok-1214822," New York, NY, USA",$$$$,Korean,Two Stars,"Reserve a table | Joo Ok | New York, NY, USA | $$$$ · Korean",4
Moono,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/moono," New York, NY, USA",$$$,Korean,Selected Restaurants,"Reserve a table | Moono | New York, NY, USA | $$$ · Korean",4
Hav & Mar,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hav-mar," New York, NY, USA",$$$,Ethiopian,Selected Restaurants,"Reserve a table | Hav & Mar | New York, NY, USA | $$$ · Ethiopian",4
