place_id,google_name,google_address,google_rating,google_user_rating_count,google_price_level,google_primary_type,google_lat,google_lng,google_website,norm_name,distance_km,match_score,matched_to_michelin,matched_to_cuisine,matched_to_price
ChIJk_Dtk19YwokRF5wWFVytjQM,Lincoln Ristorante,"142 W 65th St, New York, NY 10023, USA",4.3,525.0,PRICE_LEVEL_VERY_EXPENSIVE,italian_restaurant,40.77337010000001,-73.983728,https://www.lincolnristorante.com/,lincoln ristorante,0.08352573323565,25.7476912011722,Tatiana,Fusion,PRICE_LEVEL_VERY_EXPENSIVE
ChIJeSZBWPpYwokR8YKIpFMSEd0,Armani/Ristorante,"760 Madison Ave, New York, NY 10065, USA",4.5,444.0,PRICE_LEVEL_VERY_EXPENSIVE,restaurant,40.7676012,-73.9687464,https://www.armani.com/en-us/armani-restaurant/experience/armani-ristorante-new-york/,armaniristorante,0.13218785477559183,25.3537457426929,Daniel,French,PRICE_LEVEL_VERY_EXPENSIVE
ChIJ08MLBmBYwokRxbNqoyW56oQ,Old John's Luncheonette,"148 W 67th St, New York, NY 10023, USA",4.4,1528.0,PRICE_LEVEL_MODERATE,diner,40.775199099999995,-73.9836383,https://iloveoldjohns.com/,old johns luncheonette,0.015075371252377437,36.81909554497147,El Fish Marisqueria,Mexican,PRICE_LEVEL_MODERATE
ChIJHfdQ64pYwokR02vspl-2oMk,Noi Due Carne,"141 W 69th St, New York, NY 10023, USA",4.8,1167.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.7762472,-73.98146539999999,http://noiduecarne.com/,noi due carne,0.22923092056346045,32.91922895323847,El Fish Marisqueria,Mexican,PRICE_LEVEL_MODERATE
ChIJp-V3XrpYwokRwqFX-9bZQF8,Peng's Noodle Folk,"1016 Lexington Ave, New York, NY 10021, USA",4.7,730.0,PRICE_LEVEL_INEXPENSIVE,ramen_restaurant,40.77098730000001,-73.96209979999999,https://www.pengsnoodlefolk.com/,pengs noodle folk,0.19781977576608095,28.42616269080703,Cafe Commerce,American,
ChIJt1jhrutYwokRMG84lxydIuQ,Brasserie Cognac Upper East Side,"963 Lexington Ave, corner of, E 70th St, New York, NY 10021, USA",4.4,552.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,40.7691295,-73.9629004,https://www.brasseriecognac.com/,brasserie cognac upper east side,0.04627825282390478,26.964660966113144,Cafe Commerce,American,
ChIJO_MlXh1cwokR1YDm45sn_Wo,Sea Wolf Brooklyn,"19 Wyckoff Ave, Brooklyn, NY 11237, USA",4.3,2461.0,PRICE_LEVEL_MODERATE,seafood_restaurant,40.706868799999995,-73.9227815,https://www.seawolfbk.com/,sea wolf brooklyn,0.22961548866542209,33.74461413601493,Tong,Thai,PRICE_LEVEL_MODERATE
ChIJA5X-O_NfwokRuYuGvy82R_I,Za-Ya,"321 Starr St Suite D, Brooklyn, NY 11237, USA",4.7,247.0,PRICE_LEVEL_MODERATE,japanese_restaurant,40.7080109,-73.9204017,http://www.za-ya.com/,zaya,0.007809422029573284,25.87628693564512,Tong,Thai,PRICE_LEVEL_MODERATE
ChIJWbVgsRRbwokRA8DSvuD9JrA,Bonafini Italian Restaurant,"663 Flatbush Ave, Brooklyn, NY 11225, USA",4.5,1078.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.657024299999996,-73.959977,https://www.bonafinibk.com/,bonafini italian restaurant,0.10825656146622922,31.98092126240525,Risbo,American,PRICE_LEVEL_MODERATE
ChIJry4T9ipbwokRuu2fNpIxvCk,Jauja Mexican Kitchen,"695 Flatbush Ave, Brooklyn, NY 11225, USA",4.5,220.0,PRICE_LEVEL_MODERATE,mexican_restaurant,40.6562864,-73.9597861,https://jauja.nyc/,jauja mexican kitchen,0.02500777457053884,24.399906705153533,Risbo,American,PRICE_LEVEL_MODERATE
ChIJ4_RFEhlZwokRpllSHqwT2HE,Bombay Chowk,"1378 1st Avenue, Bet 73 &, E 74th St, New York, NY 10021, USA",4.7,1744.0,PRICE_LEVEL_MODERATE,indian_restaurant,40.768779099999996,-73.95501519999999,https://www.bombaychowk.com/,bombay chowk,0.12784200219849381,36.965895973618075,Bohemian Spirit,Czech,PRICE_LEVEL_MODERATE
ChIJ0dUd6sBYwokRGHjmguTmyjw,Gnocchi House Bar (Former Numero 28),"1431 1st Ave, New York, NY 10021, USA",4.3,434.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.769417999999995,-73.95514639999999,https://www.gnocchihousebarnyc.com/,gnocchi house bar former numero 28,0.11839316063108517,24.419282072426977,Bohemian Spirit,Czech,PRICE_LEVEL_MODERATE
ChIJfQ5BQMBYwokR7CxrwWOFFjw,Up Thai,"1411 2nd Ave, New York, NY 10021, USA",4.8,7838.0,PRICE_LEVEL_MODERATE,thai_restaurant,40.769951,-73.9578638,http://www.upthainyc.com/,up thai,0.017514442375253948,38.789826691496955,Persepolis,Persian,PRICE_LEVEL_MODERATE
ChIJz6VeesBYwokRNBYu4Sar8lw,THEP Thai Restaurant,"1439 2nd Ave, New York, NY 10021, USA",4.7,6268.0,PRICE_LEVEL_MODERATE,thai_restaurant,40.7707714,-73.9572357,http://www.thepnewyork.com/,thep thai restaurant,0.12292937406370594,37.02484751123553,Persepolis,Persian,PRICE_LEVEL_MODERATE
