place_id,google_name,google_address,google_rating,google_user_rating_count,google_price_level,google_primary_type,google_lat,google_lng,google_website,norm_name,distance_km,match_score,matched_to_michelin,matched_to_cuisine,matched_to_price
ChIJfe6ZYKFZwokR_mHm7GNoAxc,La Pecora Bianca SoHo,"54 Prince St, New York, NY 10012, USA",4.8,5827.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.723459999999996,-73.9963118,https://www.lapecorabianca.com/,la pecora bianca soho,0.11862919653211917,18.37644964161457,Torrisi,Contemporary,
ChIJR8VsQI9ZwokRRpYK6-VhGkc,Macbar,"54 Prince St, New York, NY 10012, USA",4.1,368.0,PRICE_LEVEL_MODERATE,american_restaurant,40.7234525,-73.9962499,,macbar,0.11598367859321425,6.3881958568814285,Torrisi,Contemporary,
ChIJRcCC14VZwokRvJiDo29-IGM,Freemans,"Freeman Alley, New York, NY 10002, USA",4.4,2355.0,PRICE_LEVEL_MODERATE,american_restaurant,40.7220379,-73.9924233,http://www.freemansrestaurant.com/,freemans,0.05559861013617205,18.732816678365936,Forsythia,Italian,
ChIJAb8jiJZZwokROX7aeBYf2I4,Spicy Moon Bowery,"265 Bowery, New York, NY 10002, USA",4.5,655.0,PRICE_LEVEL_MODERATE,vegan_restaurant,40.72341670000001,-73.9924838,http://www.spicymoonnyc.com/,spicy moon bowery,0.09802070462436838,9.87375154450758,Forsythia,Italian,
ChIJlZ1jG6NZwokRQIXt47NzppA,Good Thanks Cafe,"131 Orchard St, New York, NY 10002, USA",4.6,818.0,PRICE_LEVEL_MODERATE,brunch_restaurant,40.7197434,-73.9895105,https://www.goodthanksnyc.com/,good thanks cafe,0.015046107059313195,12.599446715288241,Russ & Daughters Cafe,American,PRICE_LEVEL_MODERATE
ChIJKWcwq0FZwokRaLzSIo7SMXI,Izakaya Juraku,"121 Ludlow St, New York, NY 10002, USA",4.7,616.0,PRICE_LEVEL_MODERATE,japanese_izakaya_restaurant,40.7197001,-73.9887399,http://www.izakayajuraku.com/,izakaya juraku,0.07120929479123757,10.005488462505149,Russ & Daughters Cafe,American,PRICE_LEVEL_MODERATE
ChIJe_ZBhY1ZwokRGAEwGLWYpA8,Charlie Bird,"5 King St, New York, NY 10012, USA",4.4,1084.0,PRICE_LEVEL_EXPENSIVE,italian_restaurant,40.7278191,-74.0028447,https://www.charliebirdnyc.com/,charlie bird,0.05875174398490296,14.534979072181164,King,Mediterranean Cuisine,PRICE_LEVEL_EXPENSIVE
ChIJo4971K-kj4AReyDUlK6mSI0,Left Bank Menlo Park,"635 Santa Cruz Ave, Menlo Park, CA 94025, USA",4.2,1204.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,37.452656,-122.18331719999999,https://www.leftbank.com/,left bank menlo park,0.2903658666836551,12.755609599796138,New,Korean Contemporary,
ChIJYfJCcSqlj4ARm2v5HkfMSv0,Camper,"898 Santa Cruz Ave, Menlo Park, CA 94025, USA",4.4,474.0,PRICE_LEVEL_MODERATE,californian_restaurant,37.449995799999996,-122.1861014,http://campermp.com/,camper,0.10078012219891269,7.930638533613048,New,Korean Contemporary,
ChIJWYmkYQm5woARzLqtLqK3CdQ,ORGANICO,"701 N Western Ave, Los Angeles, CA 90029, USA",4.5,455.0,PRICE_LEVEL_MODERATE,restaurant,34.0836581,-118.3093237,https://www.organico.co/,organico,0.08071348009183044,8.081438238898036,New,Korean Contemporary,
ChIJg7cNIYyAhYAR8D4ml1oItTg,Roxanne Cafe,"570 Powell St, San Francisco, CA 94108, USA",4.3,2010.0,PRICE_LEVEL_MODERATE,american_restaurant,37.790136499999996,-122.40865090000001,http://www.roxannecafesf.com/,roxanne cafe,0.04025614858853883,18.816926216937535,New,Korean Contemporary,
ChIJIxpgmY6AhYARzJbzEHTnLsQ,Lori's Diner,"500 Sutter St, San Francisco, CA 94102, USA",4.1,4571.0,PRICE_LEVEL_MODERATE,diner,37.7893902,-122.40880419999999,http://www.lorisdiner.com/,loris diner,0.09825581743159392,17.920930190820876,New,Korean Contemporary,
ChIJo4971K-kj4AReyDUlK6mSI0,Left Bank Menlo Park,"635 Santa Cruz Ave, Menlo Park, CA 94025, USA",4.2,1204.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,37.452656,-122.18331719999999,https://www.leftbank.com/,left bank menlo park,0.2903658666836551,12.755609599796138,New,Asian Contemporary,
ChIJYfJCcSqlj4ARm2v5HkfMSv0,Camper,"898 Santa Cruz Ave, Menlo Park, CA 94025, USA",4.4,474.0,PRICE_LEVEL_MODERATE,californian_restaurant,37.449995799999996,-122.1861014,http://campermp.com/,camper,0.10078012219891269,7.930638533613048,New,Asian Contemporary,
ChIJWYmkYQm5woARzLqtLqK3CdQ,ORGANICO,"701 N Western Ave, Los Angeles, CA 90029, USA",4.5,455.0,PRICE_LEVEL_MODERATE,restaurant,34.0836581,-118.3093237,https://www.organico.co/,organico,0.08071348009183044,8.081438238898036,New,Asian Contemporary,
ChIJg7cNIYyAhYAR8D4ml1oItTg,Roxanne Cafe,"570 Powell St, San Francisco, CA 94108, USA",4.3,2010.0,PRICE_LEVEL_MODERATE,american_restaurant,37.790136499999996,-122.40865090000001,http://www.roxannecafesf.com/,roxanne cafe,0.04025614858853883,18.816926216937535,New,Asian Contemporary,
ChIJIxpgmY6AhYARzJbzEHTnLsQ,Lori's Diner,"500 Sutter St, San Francisco, CA 94102, USA",4.1,4571.0,PRICE_LEVEL_MODERATE,diner,37.7893902,-122.40880419999999,http://www.lorisdiner.com/,loris diner,0.09825581743159392,17.920930190820876,New,Asian Contemporary,
ChIJo4971K-kj4AReyDUlK6mSI0,Left Bank Menlo Park,"635 Santa Cruz Ave, Menlo Park, CA 94025, USA",4.2,1204.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,37.452656,-122.18331719999999,https://www.leftbank.com/,left bank menlo park,0.2903658666836551,12.755609599796138,New,Filipino,
ChIJYfJCcSqlj4ARm2v5HkfMSv0,Camper,"898 Santa Cruz Ave, Menlo Park, CA 94025, USA",4.4,474.0,PRICE_LEVEL_MODERATE,californian_restaurant,37.449995799999996,-122.1861014,http://campermp.com/,camper,0.10078012219891269,7.930638533613048,New,Filipino,
ChIJWYmkYQm5woARzLqtLqK3CdQ,ORGANICO,"701 N Western Ave, Los Angeles, CA 90029, USA",4.5,455.0,PRICE_LEVEL_MODERATE,restaurant,34.0836581,-118.3093237,https://www.organico.co/,organico,0.08071348009183044,8.081438238898036,New,Filipino,
ChIJg7cNIYyAhYAR8D4ml1oItTg,Roxanne Cafe,"570 Powell St, San Francisco, CA 94108, USA",4.3,2010.0,PRICE_LEVEL_MODERATE,american_restaurant,37.790136499999996,-122.40865090000001,http://www.roxannecafesf.com/,roxanne cafe,0.04025614858853883,18.816926216937535,New,Filipino,
ChIJIxpgmY6AhYARzJbzEHTnLsQ,Lori's Diner,"500 Sutter St, San Francisco, CA 94102, USA",4.1,4571.0,PRICE_LEVEL_MODERATE,diner,37.7893902,-122.40880419999999,http://www.lorisdiner.com/,loris diner,0.09825581743159392,17.920930190820876,New,Filipino,
ChIJo4971K-kj4AReyDUlK6mSI0,Left Bank Menlo Park,"635 Santa Cruz Ave, Menlo Park, CA 94025, USA",4.2,1204.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,37.452656,-122.18331719999999,https://www.leftbank.com/,left bank menlo park,0.2903658666836551,12.755609599796138,New,Californian,
ChIJYfJCcSqlj4ARm2v5HkfMSv0,Camper,"898 Santa Cruz Ave, Menlo Park, CA 94025, USA",4.4,474.0,PRICE_LEVEL_MODERATE,californian_restaurant,37.449995799999996,-122.1861014,http://campermp.com/,camper,0.10078012219891269,7.930638533613048,New,Californian,
ChIJWYmkYQm5woARzLqtLqK3CdQ,ORGANICO,"701 N Western Ave, Los Angeles, CA 90029, USA",4.5,455.0,PRICE_LEVEL_MODERATE,restaurant,34.0836581,-118.3093237,https://www.organico.co/,organico,0.08071348009183044,8.081438238898036,New,Californian,
ChIJg7cNIYyAhYAR8D4ml1oItTg,Roxanne Cafe,"570 Powell St, San Francisco, CA 94108, USA",4.3,2010.0,PRICE_LEVEL_MODERATE,american_restaurant,37.790136499999996,-122.40865090000001,http://www.roxannecafesf.com/,roxanne cafe,0.04025614858853883,18.816926216937535,New,Californian,
